Name,Code,Barcode Symbology,Brand,Category Code,Unit Code,Sale Unit Code, Purchase Unit Code,Cost,Price,Alert Quantity, Tax Rate Name,Tax Method,Image,Subcategory Code,Product Variants Separated by |,Custom Field 1,Custom Field 2,Custom Field 3,Custom Field 4,Custom Field 5,Custom Field 6
เหล็กตัวซี 6 เหลือง,0100040140001,code128,ไม่ระบุ,01,004,004,  ,0,0,20,VAT 7%,exclusive,no_image.png,"","","","","","","",""
เหล็กตัวซี 6 ส้ม,0100040140002,code128,ไม่ระบุ,01,004,004,  ,480,550,20,VAT 7%,exclusive,no_image.png,"","","","","","","",""
เหล็กตัวซี 6 ขาว,0100040140003,code128,ไม่ระบุ,01,004,004,  ,0,0,20,VAT 7%,exclusive,no_image.png,"","","","","","","",""
เหล็กกล่อง 6 หุน เหลือง,0100050050001,code128,ไม่ระบุ,01,004,004,  ,101,120,20,VAT 7%,exclusive,no_image.png,"","","","","","","",""
เหล็กกล่อง 6 หุน ส้ม,0100050050002,code128,ไม่ระบุ,01,004,004,  ,121,144.86,20,VAT 7%,exclusive,no_image.png,"","","","","","","",""
เหล็กกล่อง 6 หุน ขาว,0100050050003,code128,ไม่ระบุ,01,004,004,  ,153,180,20,VAT 7%,exclusive,no_image.png,"","","","","","","",""
"เหล็กกล่อง 1""x1"" เหลือง",0100050060001,code128,ไม่ระบุ,01,004,004,  ,117,152.34,20,VAT 7%,exclusive,no_image.png,"","","","","","","",""
"เหล็กกล่อง 1""x1"" ส้ม",0100050060002,code128,ไม่ระบุ,01,004,004,  ,141,170.09,20,VAT 7%,exclusive,no_image.png,"","","","","","","",""
"เหล็กกล่อง 1""x1"" ขาว",0100050060003,code128,ไม่ระบุ,01,004,004,  ,160,220,20,VAT 7%,exclusive,no_image.png,"","","","","","","",""
"เหล็กกล่อง 1""x1"" เขียว",0100050060004,code128,ไม่ระบุ,01,004,004,  ,190,260,20,VAT 7%,exclusive,no_image.png,"","","","","","","",""
"เหล็กกล่อง 1-1/4""x1-1/4"" เหลือง",0100050070001,code128,ไม่ระบุ,01,004,004,  ,171,200,20,VAT 7%,exclusive,no_image.png,"","","","","","","",""
"เหล็กกล่อง 1-1/4""x1-1/4"" ส้ม",0100050070002,code128,ไม่ระบุ,01,004,004,  ,190,231.77,20,VAT 7%,exclusive,no_image.png,"","","","","","","",""
"เหล็กกล่อง 1-1/4""x1-1/4"" ขาว",0100050070003,code128,ไม่ระบุ,01,004,004,  ,212,280,20,VAT 7%,exclusive,no_image.png,"","","","","","","",""
"เหล็กกล่อง 1-1/4""x1-1/4"" เขียว",0100050070004,code128,ไม่ระบุ,01,004,004,  ,280,310,20,VAT 7%,exclusive,no_image.png,"","","","","","","",""
"เหล็กกล่อง 1-1/2""x1-1/2"" เหลือง",0100050080001,code128,ไม่ระบุ,01,004,004,  ,204,232.71,20,VAT 7%,exclusive,no_image.png,"","","","","","","",""
"เหล็กกล่อง 1-1/2""x1-1/2"" ส้ม",0100050080002,code128,ไม่ระบุ,01,004,004,  ,225,258.88,20,VAT 7%,exclusive,no_image.png,"","","","","","","",""
"เหล็กกล่อง 1-1/2""x1-1/2"" ขาว",0100050080003,code128,ไม่ระบุ,01,004,004,  ,264,340,20,VAT 7%,exclusive,no_image.png,"","","","","","","",""
"เหล็กกล่อง 1-1/2""x1-1/2"" เขียว",0100050080004,code128,ไม่ระบุ,01,004,004,  ,359,400,20,VAT 7%,exclusive,no_image.png,"","","","","","","",""
"เหล็กกล่อง 2""x2"" เหลือง",0100050090001,code128,ไม่ระบุ,01,004,004,  ,272,331.77,20,VAT 7%,exclusive,no_image.png,"","","","","","","",""
"เหล็กกล่อง 2""x2"" ส้ม",0100050090002,code128,ไม่ระบุ,01,004,004,  ,312,352.34,20,VAT 7%,exclusive,no_image.png,"","","","","","","",""
"เหล็กกล่อง 2""x2"" ขาว",0100050090003,code128,ไม่ระบุ,01,004,004,  ,347,470,20,VAT 7%,exclusive,no_image.png,"","","","","","","",""
"เหล็กกล่อง 2""x2"" เขียว",0100050090004,code128,ไม่ระบุ,01,004,004,  ,411,450,20,VAT 7%,exclusive,no_image.png,"","","","","","","",""
"เหล็กกล่อง 3""x3"" เหลือง",0100050110001,code128,ไม่ระบุ,01,004,004,  ,503,553.27,20,VAT 7%,exclusive,no_image.png,"","","","","","","",""
"เหล็กกล่อง 3""x3"" ส้ม",0100050110002,code128,ไม่ระบุ,01,004,004,  ,566,622.43,20,VAT 7%,exclusive,no_image.png,"","","","","","","",""
"เหล็กกล่อง 3""x3"" ขาว",0100050110003,code128,ไม่ระบุ,01,004,004,  ,0,0,20,VAT 7%,exclusive,no_image.png,"","","","","","","",""
"เหล็กกล่อง 3""x3"" เขียว",0100050110004,code128,ไม่ระบุ,01,004,004,  ,733,790,20,VAT 7%,exclusive,no_image.png,"","","","","","","",""
"เหล็กกล่อง 4""x4"" เหลือง",0100050120001,code128,ไม่ระบุ,01,004,004,  ,699,770,20,VAT 7%,exclusive,no_image.png,"","","","","","","",""
"เหล็กกล่อง 4""x4"" ส้ม",0100050120002,code128,ไม่ระบุ,01,004,004,  ,792,878.50,20,VAT 7%,exclusive,no_image.png,"","","","","","","",""
"เหล็กกล่อง 4""x4"" ขาว",0100050120003,code128,ไม่ระบุ,01,004,004,  ,0,0,20,VAT 7%,exclusive,no_image.png,"","","","","","","",""
"เหล็กกล่อง 4""x4"" เขียว",0100050120004,code128,ไม่ระบุ,01,004,004,  ,991,1100,20,VAT 7%,exclusive,no_image.png,"","","","","","","",""
