Name,Code,Barcode Symbology,Brand,Category Code,Unit Code,Sale Unit Code, Purchase Unit Code,Cost,Price,Alert Quantity, Tax Rate Name,Tax Method,Image,Subcategory Code,Product Variants Separated by |,Custom Field 1,Custom Field 2,Custom Field 3,Custom Field 4,Custom Field 5,Custom Field 6
ทีเมนส์อลูมิเนียมชุบขาว 4 เมตร,1802108000000,code128,ไม่ระบุ,18,080,080,,34,48,20,VAT 7%,exclusive,no_image.png,"","","","","","","",""
ทีซอยบาง,1802200000000,code128,ไม่ระบุ,18,080,080,,6,16,20,VAT 7%,exclusive,no_image.png,"","","","","","","",""
ทีซอยชุบขาว,1802300000000,code128,ไม่ระบุ,18,080,080,,6,16,20,VAT 7%,exclusive,no_image.png,"","","","","","","",""
ฉากสังกะสี 6 หุน,1802410000000,code128,ไม่ระบุ,18,080,080,,7,16,20,VAT 7%,exclusive,no_image.png,"","","","","","","",""
"ฉากสังกะสี 1""",1802411000000,code128,ไม่ระบุ,18,080,080,,14,21,20,VAT 7%,exclusive,no_image.png,"","","","","","","",""
ฉากอลูมิเนียมชุบขาว 4 เมตร,1802508000000,code128,ไม่ระบุ,18,080,080,,24,43,20,VAT 7%,exclusive,no_image.png,"","","","","","","",""
ฉากอลูมิเนียม 6 เมตร,1802609000000,code128,ไม่ระบุ,18,080,005,,38,48,20,VAT 7%,exclusive,no_image.png,"","","","","","","",""
ผงยิปซั่ม/กิโล,1802714000000,code128,ไม่ระบุ,18,082,080,,11,21,20,VAT 7%,exclusive,no_image.png,"","","","","","","",""
ผงยิปซั่ม/กระสอบ,1802715000000,code128,ไม่ระบุ,18,082,082,,200,268,20,VAT 7%,exclusive,no_image.png,"","","","","","","",""
ตัวซอย 7.5,1802812000000,code128,ไม่ระบุ,18,080,080,,48,75,20,VAT 7%,exclusive,no_image.png,"","","","","","","",""
ตัวซีผนัง 7.5x3ม.,1802913000000,code128,ไม่ระบุ,18,080,080,,43,70,20,VAT 7%,exclusive,no_image.png,"","","","","","","",""
ตัวยูผนัง 7.5x60ซม.,1803013000000,code128,ไม่ระบุ,18,080,080,,9,16,20,VAT 7%,exclusive,no_image.png,"","","","","","","",""
GBM320 สว่านไฟฟ้า2หุน BOSCH,1900010010001,code128,ไม่ระบุ,19,049,049,,780,1050,20,VAT 7%,exclusive,no_image.png,"","","","","","","",""
GSB550 สว่านกระแทก4หุน BOSCH,1900020020001,code128,ไม่ระบุ,19,049,049,,1050,1500,20,VAT 7%,exclusive,no_image.png,"","","","","","","",""
GBH2-24RE สว่านโรตารี่2กก.,1900030070001,code128,ไม่ระบุ,19,049,049,,4882.5,5850,20,VAT 7%,exclusive,no_image.png,"","","","","","","",""
GBH2-26DE สว่านโรตารี่2กก.3ระบบ,1900030070101,code128,ไม่ระบุ,19,049,049,,5580,7250,20,VAT 7%,exclusive,no_image.png,"","","","","","","",""
GBH2-26DRF สว่านโรตารี่2กก.3ระบบ เปลี่ยนหัว,1900030070201,code128,ไม่ระบุ,19,049,049,,7323.75,8950,20,VAT 7%,exclusive,no_image.png,"","","","","","","",""
GSH500 เครื่องสกัดทำลาย1025วัตต์,1900040000501,code128,ไม่ระบุ,19,049,049,,5000,6500,20,VAT 7%,exclusive,no_image.png,"","","","","","","",""
"GDM121 เครื่องตัดหินอ่อน1250วัตต์ 4""",1900050040601,code128,ไม่ระบุ,19,049,049,,1500,2150,20,VAT 7%,exclusive,no_image.png,"","","","","","","",""
"GWS060 เครื่องเจียร4"" 670วัตต์",1900060040401,code128,ไม่ระบุ,19,049,049,,760,990,20,VAT 7%,exclusive,no_image.png,"","","","","","","",""
GST65เลื่อยจิ๊กซอว์,1900070000001,code128,ไม่ระบุ,19,049,049,,1813.5,2200,20,VAT 7%,exclusive,no_image.png,"","","","","","","",""
เครื่องวัดระยะเลเซอร์30ม.BOSCH,1900080080001,code128,ไม่ระบุ,19,080,080,,2225.03,2700,20,VAT 7%,exclusive,no_image.png,"","","","","","","",""
GBL800E เครื่องเป่าลมปรับแรงลมได้,1900090000001,code128,ไม่ระบุ,19,049,049,,1778.63,2200,20,VAT 7%,exclusive,no_image.png,"","","","","","","",""
"GCO200 แท่นตัดไฟเบอร์14""2000วัตต์",1900100060701,code128,ไม่ระบุ,19,049,049,,3150,3900,20,VAT 7%,exclusive,no_image.png,"","","","","","","",""
GSS1400 เครื่องขัดกระดาษทราย 80*130มม.180วัตต์,1900110090301,code128,ไม่ระบุ,19,049,049,,1380,2050,20,VAT 7%,exclusive,no_image.png,"","","","","","","",""
GSB120-LI สว่านกระแทกเบตเตอรี่12V,1900020000801,code128,ไม่ระบุ,19,049,049,,2550,3200,20,VAT 7%,exclusive,no_image.png,"","","","","","","",""
AQT33-11 เครื่องฉีดน้ำแรงดันสูง110บาร์,1900120000901,code128,ไม่ระบุ,19,049,049,,2420,3100,20,VAT 7%,exclusive,no_image.png,"","","","","","","",""
GKS7000 เลื่อยวงเดือน7 ¼,1900130010001,code128,ไม่ระบุ,19,049,049,,2441,3000,20,VAT 7%,exclusive,no_image.png,"","","","","","","",""
คีมผูกลวด 8” THT-2881 TOTAL,1900140100002,code128,ไม่ระบุ,19,080,080,,101.38,160,20,VAT 7%,exclusive,no_image.png,"","","","","","","",""
คีมปากจิ้งจกหุ้มฉนวน 6” THTIP181 TOTAL,1900150110002,code128,ไม่ระบุ,19,080,080,,139.39,220,20,VAT 7%,exclusive,no_image.png,"","","","","","","",""
คีมล็อคปากตรง 10”  THT-191005  TOTAL,1900160120002,code128,ไม่ระบุ,19,080,080,,158.4,250,20,VAT 7%,exclusive,no_image.png,"","","","","","","",""
สว่านไร้สายแบตเตอรี่ลิเธียมไอออน 12 โวล์ท TDLI-228120 TOTAL,1900170000802,code128,ไม่ระบุ,19,049,049,,1584,2500,20,VAT 7%,exclusive,no_image.png,"","","","","","","",""
ตู้เชื่อมไฟฟ้า 160AMP KD-IN-275 KENDE,1900180001003,code128,ไม่ระบุ,19,083,083,,4561.92,7200,20,VAT 7%,exclusive,no_image.png,"","","","","","","",""
คีมปากจิ้งจก 6” THT-110806P TOTAL,1900190110002,code128,ไม่ระบุ,19,080,080,,114.05,180,20,VAT 7%,exclusive,no_image.png,"","","","","","","",""
คีมปอกสายไฟอัตโนมัติ 7” THT-15606 TOTAL,1900200050002,code128,ไม่ระบุ,19,080,080,,190.08,300,20,VAT 7%,exclusive,no_image.png,"","","","","","","",""
คีมปากแหลม 6” THT-120606P TOTAL,1900210110002,code128,ไม่ระบุ,19,080,080,,82.37,130,20,VAT 7%,exclusive,no_image.png,"","","","","","","",""
คีมตัดลวดปากเฉียง 7” THT-27716 TOTAL,1900220050002,code128,ไม่ระบุ,19,080,080,,126.72,200,20,VAT 7%,exclusive,no_image.png,"","","","","","","",""
คีมปากเฉียง 6” THT-130606P TOTAL,1900230110002,code128,ไม่ระบุ,19,080,080,,82.37,130,20,VAT 7%,exclusive,no_image.png,"","","","","","","",""
บักเต้าใหญ่ตีเส้น 30M THT-661301 TOTAL,1900240080002,code128,ไม่ระบุ,19,080,080,,88.7,140,20,VAT 7%,exclusive,no_image.png,"","","","","","","",""
กรรไกรตัดกิ่งไม้ 8” THT-0109 TOTAL,1900250100002,code128,ไม่ระบุ,19,080,080,,98.21,155,20,VAT 7%,exclusive,no_image.png,"","","","","","","",""
ไขควงปากแบน 4” THT-2146P TOTAL,1900260040002,code128,ไม่ระบุ,19,080,080,,25.34,40,20,VAT 7%,exclusive,no_image.png,"","","","","","","",""
ไขควงปากแฉก 4” THT-2246P TOTAL,1900270040002,code128,ไม่ระบุ,19,080,080,,25.34,40,20,VAT 7%,exclusive,no_image.png,"","","","","","","",""
ไขควงเอนกประสงค์ 6 in 1 THT-250906 TOTAL,1900280130002,code128,ไม่ระบุ,19,080,080,,152.06,240,20,VAT 7%,exclusive,no_image.png,"","","","","","","",""
ไขควงหุ้มฉนวนแบน 4” THTIS-4100 TOTAL,1900290040002,code128,ไม่ระบุ,19,080,080,,34.85,55,20,VAT 7%,exclusive,no_image.png,"","","","","","","",""
ไขควงหุ้มฉนวนแฉก 4” THTISPH-2100 TOTAL,1900300040002,code128,ไม่ระบุ,19,080,080,,47.52,75,20,VAT 7%,exclusive,no_image.png,"","","","","","","",""
ฆ้อนหงอนด้ามไฟเบอร์ 27 มิต THT-73166 TOTAL,1900310140002,code128,ไม่ระบุ,19,048,048,,114.05,180,20,VAT 7%,exclusive,no_image.png,"","","","","","","",""
ฆ้อนช่างทองด้ามไฟเบอร์ 500 กรัม THT-715006 TOTAL,1900320150002,code128,ไม่ระบุ,19,048,048,,101.38,160,20,VAT 7%,exclusive,no_image.png,"","","","","","","",""
ฆ้อนหัวยางดำด้ามไฟเบอร์ 220g THT-76816 TOTAL,1900330160002,code128,ไม่ระบุ,19,048,048,,76.03,120,20,VAT 7%,exclusive,no_image.png,"","","","","","","",""
คีมย้ำรีเวท THT-32101 TOTAL,1900340000002,code128,ไม่ระบุ,19,080,080,,171.07,270,20,VAT 7%,exclusive,no_image.png,"","","","","","","",""
กรรไกรตัดเหล็กเส้น 18” THT-113186 TOTAL,1900350170002,code128,ไม่ระบุ,19,080,080,,285.12,450,20,VAT 7%,exclusive,no_image.png,"","","","","","","",""
กรรไกรตัดเหล็กเส้น 24” THT-113246 TOTAL,1900350180002,code128,ไม่ระบุ,19,080,080,,405.5,640,20,VAT 7%,exclusive,no_image.png,"","","","","","","",""
กรรไกรตัดเหล็กเส้น 30” THT-113306 TOTAL,1900350190002,code128,ไม่ระบุ,19,080,080,,563.9,890,20,VAT 7%,exclusive,no_image.png,"","","","","","","",""
กรรไกรตัดเหล็กเส้น 36” THT-113366 TOTAL,1900350200002,code128,ไม่ระบุ,19,080,080,,728.64,1150,20,VAT 7%,exclusive,no_image.png,"","","","","","","",""
กรรไกรตัดเหล็กเส้น 42” THT-113426 TOTAL,1900350210002,code128,ไม่ระบุ,19,080,080,,1077.12,1700,20,VAT 7%,exclusive,no_image.png,"","","","","","","",""
กรรไกรตัดสังกะสี 10” THT-524101 TOTAL,1900360120002,code128,ไม่ระบุ,19,080,080,,164.73,260,20,VAT 7%,exclusive,no_image.png,"","","","","","","",""
กรรไกรตัดท่อ 193 mm THT-53425 TOTAL,1900370220002,code128,ไม่ระบุ,19,080,080,,139.39,220,20,VAT 7%,exclusive,no_image.png,"","","","","","","",""
เลื่อยลันดา 24” THT-55246 TOTAL,1900380180002,code128,ไม่ระบุ,19,049,049,,136.22,215,20,VAT 7%,exclusive,no_image.png,"","","","","","","",""
เลื่อยลันดา 26” THT-55266 TOTAL,1900380230002,code128,ไม่ระบุ,19,049,049,,152.06,240,20,VAT 7%,exclusive,no_image.png,"","","","","","","",""
สิ่วลบเหลี่ยม 16mm THT41166 TOTAL,1900390240002,code128,ไม่ระบุ,19,080,080,,95.04,150,20,VAT 7%,exclusive,no_image.png,"","","","","","","",""
โครงเลื่อย 12” THT-54166 TOTAL,1900400250002,code128,ไม่ระบุ,19,080,080,,76.03,120,20,VAT 7%,exclusive,no_image.png,"","","","","","","",""
ตะไบเหล็กแบน 8” THT-91188P TOTAL,1900410100002,code128,ไม่ระบุ,19,080,080,,76.03,120,20,VAT 7%,exclusive,no_image.png,"","","","","","","",""
ตะไบไม้ท้องปลิง 8” THT-91686 TOTAL,1900420100002,code128,ไม่ระบุ,19,080,080,,76.03,120,20,VAT 7%,exclusive,no_image.png,"","","","","","","",""
โฮวซอเจาะคอนกรีต 80มิล TAC430801 TOTAL,1900430260002,code128,ไม่ระบุ,19,080,080,,316.8,500,20,VAT 7%,exclusive,no_image.png,"","","","","","","",""
โฮวซอเจาะคอนกรีต 100มิล TAC431001 TOTAL,1900430270002,code128,ไม่ระบุ,19,080,080,,456.19,720,20,VAT 7%,exclusive,no_image.png,"","","","","","","",""
โฮวซอ 7 ใบชุด TACSH-3071 TOTAL,1900440280002,code128,ไม่ระบุ,19,080,080,,110.88,175,20,VAT 7%,exclusive,no_image.png,"","","","","","","",""
เคเบิ้ลไทร์ 10” สีขาว THTCT-2501 TOTAL,1900450120002,code128,ไม่ระบุ,19,080,080,,50.69,80,20,VAT 7%,exclusive,no_image.png,"","","","","","","",""
เคเบิ้ลไทร์ 6” สีดำ THTCT-1502B TOTAL,1900450110002,code128,ไม่ระบุ,19,080,080,,19.01,30,20,VAT 7%,exclusive,no_image.png,"","","","","","","",""
คีมจับอ๊อก 500A TWAH-5006 TOTAL,1900460290002,code128,ไม่ระบุ,19,080,080,,145.73,230,20,VAT 7%,exclusive,no_image.png,"","","","","","","",""
เวอร์เนียร์เหล็ก 6” TMT-311501 TOTAL,1900470110002,code128,ไม่ระบุ,19,080,080,,304.13,480,20,VAT 7%,exclusive,no_image.png,"","","","","","","",""
เวอร์เนียร์เหล็ก 8” TMT-312001 TOTAL,1900470100002,code128,ไม่ระบุ,19,080,080,,443.52,700,20,VAT 7%,exclusive,no_image.png,"","","","","","","",""
เครื่องขัด 4” DK-9100C2 DERA,1900480040004,code128,ไม่ระบุ,19,049,049,,0,1150,20,VAT 7%,exclusive,no_image.png,"","","","","","","",""
ตลับเมตร Global tape 3 เมตร STANLEY,1900490300005,code128,ไม่ระบุ,19,080,080,,78,145,20,VAT 7%,exclusive,no_image.png,"","","","","","","",""
ตลับเมตร Tyron tape 5 เมตร STANLEY,1900500310005,code128,ไม่ระบุ,19,080,080,,167,250,20,VAT 7%,exclusive,no_image.png,"","","","","","","",""
ตลับเมตร Powerlock 3 เมตร STANLEY,1900510300005,code128,ไม่ระบุ,19,080,080,,176,270,20,VAT 7%,exclusive,no_image.png,"","","","","","","",""
ตลับเมตร Powerlock 5 เมตร STANLEY,1900510310005,code128,ไม่ระบุ,19,080,080,,207,310,20,VAT 7%,exclusive,no_image.png,"","","","","","","",""
ตลับเมตร Powerlock 8 เมตร STANLEY,1900510320005,code128,ไม่ระบุ,19,080,080,,381,510,20,VAT 7%,exclusive,no_image.png,"","","","","","","",""
ตลับเมตร FCB tape 5 เมตร STANLEY,1900520310005,code128,ไม่ระบุ,19,080,080,,125,250,20,VAT 7%,exclusive,no_image.png,"","","","","","","",""
ระดับน้ำพลาสติก 9” STANLEY,1900530330005,code128,ไม่ระบุ,19,080,080,,61.07,140,20,VAT 7%,exclusive,no_image.png,"","","","","","","",""
ระดับน้ำ I-Beam อลูมิเนียมเทา 48” STANLEY,1900540340005,code128,ไม่ระบุ,19,080,080,,247,370,20,VAT 7%,exclusive,no_image.png,"","","","","","","",""
กรรไกรตัดเหล็ก/สแตนเลส 12” STANLEY,1900550250005,code128,ไม่ระบุ,19,080,080,,701,900,20,VAT 7%,exclusive,no_image.png,"","","","","","","",""
ชุดประแจ6เหลี่ยม 10 ชิ้น STANLEY,1900560350005,code128,ไม่ระบุ,19,015,015,,196,300,20,VAT 7%,exclusive,no_image.png,"","","","","","","",""
ประแจเลื่อน 10” STANLEY,1900570120005,code128,ไม่ระบุ,19,080,080,,392,530,20,VAT 7%,exclusive,no_image.png,"","","","","","","",""
ใบเลื่อยวงเดือนตัดไม้ 7” รู1” 40ฟันเลื่อย STANLEY,1900580360005,code128,ไม่ระบุ,19,049,049,,219,280,20,VAT 7%,exclusive,no_image.png,"","","","","","","",""
ไขควงลองไฟ 100-500V 150mm STANLEY,1900590371105,code128,ไม่ระบุ,19,080,080,,80.36,110,20,VAT 7%,exclusive,no_image.png,"","","","","","","",""
รถเข็นแบบพับ(ล้อ4”รับนน.150kg.)THTHP-11502 TOTAL,1900600380002,code128,ไม่ระบุ,19,043,043,,918.72,1450,20,VAT 7%,exclusive,no_image.png,"","","","","","","",""
รถเข็นปูนล้อเดี่ยว THTWB-84008 TOTAL,1900610390002,code128,ไม่ระบุ,19,043,043,,887.04,1400,20,VAT 7%,exclusive,no_image.png,"","","","","","","",""
"ตะปู 1/4""x16 /ก.",2000010030401,code128,ไม่ระบุ,20,068,068,,0,75,20,VAT 7%,exclusive,no_image.png,ตะปู,"","","","","","",""
"ตะปู 1/4""x16/กก.",2000010030201,code128,ไม่ระบุ,20,068,068,,565.42,710,20,VAT 7%,exclusive,no_image.png,ตะปู,"","","","","","",""
"ตะปู 3/4""x16/ก.",2000010090401,code128,ไม่ระบุ,20,068,005,,0,60,20,VAT 7%,exclusive,no_image.png,ตะปู,"","","","","","",""
"ตะปู 3/4""x16/กก.",2000010090201,code128,ไม่ระบุ,20,068,068,,720,910,20,VAT 7%,exclusive,no_image.png,ตะปู,"","","","","","",""
"ตะปู 1""x18(เข็ม)/ก.",2000010340401,code128,ไม่ระบุ,20,068,005,,0,75,20,VAT 7%,exclusive,no_image.png,ตะปู,"","","","","","",""
"ตะปู 1""x18(เข็ม)/กก.",2000010340201,code128,ไม่ระบุ,20,068,068,,546.73,692,20,VAT 7%,exclusive,no_image.png,ตะปู,"","","","","","",""
"ตะปู 1""x16(หัวโต)/ก.",2000010330401,code128,ไม่ระบุ,20,068,005,,0,60,20,VAT 7%,exclusive,no_image.png,ตะปู,"","","","","","",""
"ตะปู 1""x16(หัวโต)/กก.",2000010330201,code128,ไม่ระบุ,20,068,068,,500,642,20,VAT 7%,exclusive,no_image.png,ตะปู,"","","","","","",""
"ตะปู 11/2""x14 /ก.",2000010360401,code128,ไม่ระบุ,20,068,005,,0,45,20,VAT 7%,exclusive,no_image.png,ตะปู,"","","","","","",""
"ตะปู 11/2""x14 /กก.",2000010360201,code128,ไม่ระบุ,20,068,068,,481.31,625,20,VAT 7%,exclusive,no_image.png,ตะปู,"","","","","","",""
"ตะปู 2"" x 13/ก.",2000010380401,code128,ไม่ระบุ,20,068,005,,0,45,20,VAT 7%,exclusive,no_image.png,ตะปู,"","","","","","",""
"ตะปู 2"" x 13/กก.",2000010380201,code128,ไม่ระบุ,20,068,068,,453.27,590,20,VAT 7%,exclusive,no_image.png,ตะปู,"","","","","","",""
"ตะปู 21/2""x12/ก.",2000010390401,code128,ไม่ระบุ,20,068,005,,0,45,20,VAT 7%,exclusive,no_image.png,ตะปู,"","","","","","",""
"ตะปู 21/2""x12/กก.",2000010390201,code128,ไม่ระบุ,20,068,068,,434.58,572,20,VAT 7%,exclusive,no_image.png,ตะปู,"","","","","","",""
"ตะปู 3"" x 10 /ก.",2000010400401,code128,ไม่ระบุ,20,068,005,,0,45,20,VAT 7%,exclusive,no_image.png,ตะปู,"","","","","","",""
"ตะปู 3"" x 10 /กก.",2000010400201,code128,ไม่ระบุ,20,068,068,,444,556,20,VAT 7%,exclusive,no_image.png,ตะปู,"","","","","","",""
"ตะปู 4"" x 7/ก.",2000010420401,code128,ไม่ระบุ,20,068,005,,0,43,20,VAT 7%,exclusive,no_image.png,ตะปู,"","","","","","",""
"ตะปู 4"" x 7/กก.",2000010420201,code128,ไม่ระบุ,20,068,068,,402,556,20,VAT 7%,exclusive,no_image.png,ตะปู,"","","","","","",""
"ตะปู 5"" x 5/ก.",2000010440401,code128,ไม่ระบุ,20,068,005,,0,43,20,VAT 7%,exclusive,no_image.png,ตะปู,"","","","","","",""
"ตะปู 5"" x 5/กก.",2000010440201,code128,ไม่ระบุ,20,068,068,,0,0,20,VAT 7%,exclusive,no_image.png,ตะปู,"","","","","","",""
"ตะปูคอนกรีต 9 x 1""/ก.",2000020320410,code128,ไม่ระบุ,20,068,005,,0,0,20,VAT 7%,exclusive,no_image.png,ตะปูคอนกรีต 9,"","","","","","",""
"ตะปูคอนกรีต 9 x 1""/ถุง",2000020320110,code128,ไม่ระบุ,20,010,010,,43,75,20,VAT 7%,exclusive,no_image.png,ตะปูคอนกรีต 9,"","","","","","",""
"ตะปูคอนกรีด 11/2""/ก.",2000030360410,code128,ไม่ระบุ,20,010,002,,0,21,20,VAT 7%,exclusive,no_image.png,ตะปูคอนกรีต,"","","","","","",""
"ตะปูคอนกรีด 11/2""/ถุง",2000030360110,code128,ไม่ระบุ,20,010,010,,7,64,20,VAT 7%,exclusive,no_image.png,ตะปูคอนกรีต,"","","","","","",""
"ตะปูคอนกรีด 2""/ก.",2000030380410,code128,ไม่ระบุ,20,010,002,,0,21,20,VAT 7%,exclusive,no_image.png,ตะปูคอนกรีต,"","","","","","",""
"ตะปูคอนกรีด 2""/ถุง",2000030380110,code128,ไม่ระบุ,20,010,010,,38,64,20,VAT 7%,exclusive,no_image.png,ตะปูคอนกรีต,"","","","","","",""
"ตะปูคอนกรีด 21/2""/ก.",2000030390410,code128,ไม่ระบุ,20,010,002,,0,21,20,VAT 7%,exclusive,no_image.png,ตะปูคอนกรีต,"","","","","","",""
"ตะปูคอนกรีด 21/2""/ถุง",2000030390110,code128,ไม่ระบุ,20,010,010,,38,70,20,VAT 7%,exclusive,no_image.png,ตะปูคอนกรีต,"","","","","","",""
"ตะปูคอนกรีต 3""/ก.",2000030400410,code128,ไม่ระบุ,20,010,002,,0,21,20,VAT 7%,exclusive,no_image.png,ตะปูคอนกรีต,"","","","","","",""
"ตะปูคอนกรีต 3""/ถุง",2000030400110,code128,ไม่ระบุ,20,010,010,,10,21,20,VAT 7%,exclusive,no_image.png,ตะปูคอนกรีต,"","","","","","",""
ตะปูคอนกรีตขาว18x2.0mm.META,2000040830404,code128,ไม่ระบุ,20,010,002,,10,21,20,VAT 7%,exclusive,no_image.png,ตะปูคอนกรีตขาว,"","","","","","",""
ตะปูคอนกรีตขาว20x2.0mm.META,2000040840404,code128,ไม่ระบุ,20,010,010,,8,21,20,VAT 7%,exclusive,no_image.png,ตะปูคอนกรีตขาว,"","","","","","",""
ตะปูคอนกรีตขาว25x2.0mm.META,2000040850404,code128,ไม่ระบุ,20,010,010,,0,21,20,VAT 7%,exclusive,no_image.png,ตะปูคอนกรีตขาว,"","","","","","",""
ตะปูคอนกรีตขาว30x2.0mm.META,2000040860404,code128,ไม่ระบุ,20,010,010,,0,21,20,VAT 7%,exclusive,no_image.png,ตะปูคอนกรีตขาว,"","","","","","",""
ตะปูคอนกรีตขาว35x2.0mm.META,2000040870404,code128,ไม่ระบุ,20,010,010,,0,21,20,VAT 7%,exclusive,no_image.png,ตะปูคอนกรีตขาว,"","","","","","",""
ตะปูคอนกรีตขาว40x2.0mm.META,2000040880404,code128,ไม่ระบุ,20,010,010,,8,21,20,VAT 7%,exclusive,no_image.png,ตะปูคอนกรีตขาว,"","","","","","",""
ตะปูคอนกรีตดำ18x2.0mm.META,2000050830404,code128,ไม่ระบุ,20,010,010,,3,21,20,VAT 7%,exclusive,no_image.png,ตะปูคอนกรีตดำ,"","","","","","",""
ตะปูคอนกรีตดำ20x2.0mm.META,2000050840404,code128,ไม่ระบุ,20,010,010,,1,21,20,VAT 7%,exclusive,no_image.png,ตะปูคอนกรีตดำ,"","","","","","",""
ตะปูคอนกรีตดำ25x2.0mm.META,2000050850404,code128,ไม่ระบุ,20,010,010,,12,21,20,VAT 7%,exclusive,no_image.png,ตะปูคอนกรีตดำ,"","","","","","",""
ตะปูคอนกรีตดำ30x2.0mm.META,2000050860404,code128,ไม่ระบุ,20,010,010,,0,21,20,VAT 7%,exclusive,no_image.png,ตะปูคอนกรีตดำ,"","","","","","",""
ตะปูคอนกรีตดำ35x2.0mm.META,2000050870404,code128,ไม่ระบุ,20,010,010,,13,21,20,VAT 7%,exclusive,no_image.png,ตะปูคอนกรีตดำ,"","","","","","",""
ตะปูคอนกรีตดำ40x2.0mm.META,2000050880404,code128,ไม่ระบุ,20,010,010,,0,21,20,VAT 7%,exclusive,no_image.png,ตะปูคอนกรีตดำ,"","","","","","",""
ตะปูตอกสังกะสีตราหัววัวเขียว,2000060370002,code128,ไม่ระบุ,20,010,010,,8,21,20,VAT 7%,exclusive,no_image.png,ตะปูตอกสังกะสี,"","","","","","",""
ตะปูตอกสังกะสีตราหัววัวแดง,2000060370003,code128,ไม่ระบุ,20,010,010,,139,203,20,VAT 7%,exclusive,no_image.png,ตะปูตอกสังกะสี,"","","","","","",""
ตะปูเกลียวเหล็ก F7x3/4 นิ้ว/ก.,2000070090400,code128,ไม่ระบุ,20,010,010,,0,21,20,VAT 7%,exclusive,no_image.png,ตะปูเกลียวเหล็ก F7,"","","","","","",""
ตะปูเกลียวเหล็ก F7x3/4 นิ้ว/ถุง.,2000070090100,code128,ไม่ระบุ,20,010,010,,58,246,20,VAT 7%,exclusive,no_image.png,ตะปูเกลียวเหล็ก F7,"","","","","","",""
ตะปูเกลียวเหล็ก F7x1 นิ้ว/ก.,2000070320400,code128,ไม่ระบุ,20,010,002,,0,21,20,VAT 7%,exclusive,no_image.png,ตะปูเกลียวเหล็ก F7,"","","","","","",""
ตะปูเกลียวเหล็ก F7x1 นิ้ว/ถุง,2000070320100,code128,ไม่ระบุ,20,010,010,,242,342,20,VAT 7%,exclusive,no_image.png,ตะปูเกลียวเหล็ก F7,"","","","","","",""
ตะปูเกลียวเหล็ก F7x11/2 นิ้ว/ก.,2000070360400,code128,ไม่ระบุ,20,010,002,,0,21,20,VAT 7%,exclusive,no_image.png,ตะปูเกลียวเหล็ก F7,"","","","","","",""
ตะปูเกลียวเหล็ก F7x11/2 นิ้ว/ถุง,2000070360100,code128,ไม่ระบุ,20,010,010,,53,235,20,VAT 7%,exclusive,no_image.png,ตะปูเกลียวเหล็ก F7,"","","","","","",""
ตะปูเกลียวเหล็ก F7x2 นิ้ว/ก.,2000070380400,code128,ไม่ระบุ,20,010,002,,0,21,20,VAT 7%,exclusive,no_image.png,ตะปูเกลียวเหล็ก F7,"","","","","","",""
ตะปูเกลียวเหล็ก F7x2 นิ้ว/ถุง,2000070380100,code128,ไม่ระบุ,20,010,010,,75,171,20,VAT 7%,exclusive,no_image.png,ตะปูเกลียวเหล็ก F7,"","","","","","",""
ตะปูเกลียวเหล็ก F7x21/2 นิ้ว/ก.,2000070390400,code128,ไม่ระบุ,20,010,002,,0,21,20,VAT 7%,exclusive,no_image.png,ตะปูเกลียวเหล็ก F7,"","","","","","",""
ตะปูเกลียวเหล็ก F7x21/2 นิ้ว/ถุง,2000070390100,code128,ไม่ระบุ,20,010,010,,0,0,20,VAT 7%,exclusive,no_image.png,ตะปูเกลียวเหล็ก F7,"","","","","","",""
ตะปูเกลียวเหล็ก F7x3 นิ้ว/ก.,2000070400400,code128,ไม่ระบุ,20,010,002,,0,21,20,VAT 7%,exclusive,no_image.png,ตะปูเกลียวเหล็ก F7,"","","","","","",""
ตะปูเกลียวเหล็ก F7x3 นิ้ว/ถุง,2000070400100,code128,ไม่ระบุ,20,010,010,,0,0,20,VAT 7%,exclusive,no_image.png,ตะปูเกลียวเหล็ก F7,"","","","","","",""
ตะปูเกลียวเหล็ก F8x3/4 นิ้ว/ก.,2000080090400,code128,ไม่ระบุ,20,010,002,,0,21,20,VAT 7%,exclusive,no_image.png,ตะปูเกลียวเหล็ก F8,"","","","","","",""
ตะปูเกลียวเหล็ก F8x3/4 นิ้ว/ถุง,2000080090100,code128,ไม่ระบุ,20,010,010,,196,278,20,VAT 7%,exclusive,no_image.png,ตะปูเกลียวเหล็ก F8,"","","","","","",""
ตะปูเกลียวเหล็ก F8x1 นิ้ว/ก.,2000080320400,code128,ไม่ระบุ,20,010,002,,0,21,20,VAT 7%,exclusive,no_image.png,ตะปูเกลียวเหล็ก F8,"","","","","","",""
ตะปูเกลียวเหล็ก F8x1 นิ้ว/ถุง,2000080320100,code128,ไม่ระบุ,20,010,010,,137,385,20,VAT 7%,exclusive,no_image.png,ตะปูเกลียวเหล็ก F8,"","","","","","",""
ตะปูเกลียวเหล็ก F8x11/2 นิ้ว/ก.,2000080360400,code128,ไม่ระบุ,20,010,002,,0,21,20,VAT 7%,exclusive,no_image.png,ตะปูเกลียวเหล็ก F8,"","","","","","",""
